ID	RoleType	Type	ShowID	Name	IconID	DefaultRGBA	Label
1919	6	6	20	眼神光·20	19974		
1920	6	6	21	眼神光·21	19673		
1921	6	7	0	默认	19790		
1922	6	7	1	贴花1·1	19925		
1923	6	7	2	贴花1·2	19926		
1924	6	7	3	贴花1·3	19911		
1925	6	7	4	贴花1·4	19912		
1926	6	7	5	贴花1·5	19913		
1927	6	7	6	贴花1·6	19892		
1928	6	7	7	贴花1·7	19893		
1929	6	7	8	贴花1·8	19894		
1930	6	7	9	贴花1·9	19895		
1931	6	7	10	贴花1·10	19896		
1932	6	7	11	贴花1·11	19897		
1933	6	7	12	贴花1·12	19883		
1934	6	7	13	贴花1·13	19881		
1935	6	7	14	贴花1·14	19882		
1936	6	7	15	贴花1·15	19887		
1937	6	7	16	贴花1·16	19885		
1938	6	7	17	贴花1·17	19877		
1939	6	7	18	贴花1·18	19862		
1940	6	7	19	贴花1·19	19878		
1941	6	7	20	贴花1·20	19876		
1942	6	7	21	贴花1·21	19875		
1943	6	7	22	贴花1·22	19861		
1944	6	7	23	贴花1·23	19872		
1945	6	7	24	贴花1·24	19873		
1946	6	7	25	贴花1·25	19874		
1947	6	7	26	贴花1·26	19867		
1948	6	7	27	贴花1·27	19868		
1949	6	7	28	贴花1·28	19869		
1950	6	7	29	贴花1·29	19871		
1951	6	7	30	贴花1·30	19863		
1952	6	7	31	贴花1·31	19864		
1953	6	7	32	贴花1·32	19865		
1954	6	7	33	贴花1·33	19879		
1955	6	7	34	贴花1·34	19914		
1956	6	7	35	贴花1·35	19915		
1957	6	7	36	贴花1·36	19916		
1958	6	7	37	贴花1·37	19919		
1959	6	7	38	贴花1·38	19920		
1960	6	7	39	贴花1·39	19923		
1961	6	7	40	贴花1·40	19900		
1962	6	7	41	贴花1·41	19902		
1963	6	7	42	贴花1·42	19904		
1964	6	7	43	贴花1·43	19907		
1965	6	7	44	贴花1·44	19898		
1966	6	7	45	贴花1·45	19896		
1967	6	7	46	贴花1·46	19896		
1968	6	7	47	贴花1·47	19884		
1969	6	7	48	贴花1·48	19884		
1970	6	7	49	贴花1·49	19886		
1971	6	7	50	贴花1·50	19886		
1972	6	7	51	贴花1·51	19888		
1973	6	7	52	贴花1·52	19888		
1974	6	7	53	贴花1·53	19891		
1975	6	7	54	贴花1·54	19891		
1976	6	7	55	贴花1·55	19891		
1977	6	7	56	贴花1·56	19889		
1978	6	7	57	贴花1·57	19889		
1979	6	7	58	贴花1·58	19889		
1980	6	7	59	贴花1·59	19890		
1981	6	7	60	贴花1·60	19890		
1982	6	7	61	贴花1·61	19890		
1983	6	7	62	贴花1·62	19899		
1984	6	7	63	贴花1·63	19899		
1985	6	7	64	贴花1·64	19901		
1986	6	7	65	贴花1·65	19901		
1987	6	7	66	贴花1·66	19901		
1988	6	7	67	贴花1·67	19903		
1989	6	7	68	贴花1·68	19903		
1990	6	7	69	贴花1·69	19903		
1991	6	8	0	默认	19790		
1992	6	8	1	贴花2·1	19925		
1993	6	8	2	贴花2·2	19926		
1994	6	8	3	贴花2·3	19911		
1995	6	8	4	贴花2·4	19912		
1996	6	8	5	贴花2·5	19913		
1997	6	8	6	贴花2·6	19892		
1998	6	8	7	贴花2·7	19893		
1999	6	8	8	贴花2·8	19894		
2000	6	8	9	贴花2·9	19895		
2001	6	8	10	贴花2·10	19896		
2002	6	8	11	贴花2·11	19897		
2003	6	8	12	贴花2·12	19883		
2004	6	8	13	贴花2·13	19881		
2005	6	8	14	贴花2·14	19882		
2006	6	8	15	贴花2·15	19887		
2007	6	8	16	贴花2·16	19885		
2008	6	8	17	贴花2·17	19877		
2009	6	8	18	贴花2·18	19862		
2010	6	8	19	贴花2·19	19878		
2011	6	8	20	贴花2·20	19876		
2012	6	8	21	贴花2·21	19875		
2013	6	8	22	贴花2·22	19861		
2014	6	8	23	贴花2·23	19872		
2015	6	8	24	贴花2·24	19873		
2016	6	8	25	贴花2·25	19874		
2017	6	8	26	贴花2·26	19867		
2018	6	8	27	贴花2·27	19868		
2019	6	8	28	贴花2·28	19869		
2020	6	8	29	贴花2·29	19871		
2021	6	8	30	贴花2·30	19863		
2022	6	8	31	贴花2·31	19864		
2023	6	8	32	贴花2·32	19865		
2024	6	8	33	贴花2·33	19879		
2025	6	8	34	贴花2·34	19914		
2026	6	8	35	贴花2·35	19915		
2027	6	8	36	贴花2·36	19916		
2028	6	8	37	贴花2·37	19919		
2029	6	8	38	贴花2·38	19920		
2030	6	8	39	贴花2·39	19923		
2031	6	8	40	贴花2·40	19900		
2032	6	8	41	贴花2·41	19902		
2033	6	8	42	贴花2·42	19904		
2034	6	8	43	贴花2·43	19907		
2035	6	8	44	贴花2·44	19898		
2036	6	8	45	贴花2·45	19896		
2037	6	8	46	贴花2·46	19896		
2038	6	8	47	贴花2·47	19884		
2039	6	8	48	贴花2·48	19884		
2040	6	8	49	贴花2·49	19886		
2041	6	8	50	贴花2·50	19886		
2042	6	8	51	贴花2·51	19888		
2043	6	8	52	贴花2·52	19888		
2044	6	8	53	贴花2·53	19891		
2045	6	8	54	贴花2·54	19891		
2046	6	8	55	贴花2·55	19891		
2047	6	8	56	贴花2·56	19889		
2048	6	8	57	贴花2·57	19889		
2049	6	8	58	贴花2·58	19889		
2050	6	8	59	贴花2·59	19890		
2051	6	8	60	贴花2·60	19890		
2052	6	8	61	贴花2·61	19890		
2053	6	8	62	贴花2·62	19899		
2054	6	8	63	贴花2·63	19899		
2055	6	8	64	贴花2·64	19901		
2056	6	8	65	贴花2·65	19901		
2057	6	8	66	贴花2·66	19901		
2058	6	8	67	贴花2·67	19903		
2059	6	8	68	贴花2·68	19903		
2060	6	8	69	贴花2·69	19903		
2061	6	9	0	默认	19790		
2062	6	9	1	贴花3·1	19925		
2063	6	9	2	贴花3·2	19926		
2064	6	9	3	贴花3·3	19911		
2065	6	9	4	贴花3·4	19912		
2066	6	9	5	贴花3·5	19913		
2067	6	9	6	贴花3·6	19892		
2068	6	9	7	贴花3·7	19893		
2069	6	9	8	贴花3·8	19894		
2070	6	9	9	贴花3·9	19895		
2071	6	9	10	贴花3·10	19896		
2072	6	9	11	贴花3·11	19897		
2073	6	9	12	贴花3·12	19883		
2074	6	9	13	贴花3·13	19881		
2075	6	9	14	贴花3·14	19882		
2076	6	9	15	贴花3·15	19887		
2077	6	9	16	贴花3·16	19885		
2078	6	9	17	贴花3·17	19877		
2079	6	9	18	贴花3·18	19862		
2080	6	9	19	贴花3·19	19878		
2081	6	9	20	贴花3·20	19876		
2082	6	9	21	贴花3·21	19875		
2083	6	9	22	贴花3·22	19861		
2084	6	9	23	贴花3·23	19872		
2085	6	9	24	贴花3·24	19873		
2086	6	9	25	贴花3·25	19874		
2087	6	9	26	贴花3·26	19867		
2088	6	9	27	贴花3·27	19868		
2089	6	9	28	贴花3·28	19869		
2090	6	9	29	贴花3·29	19871		
2091	6	9	30	贴花3·30	19863		
2092	6	9	31	贴花3·31	19864		
2093	6	9	32	贴花3·32	19865		
2094	6	9	33	贴花3·33	19879		
2095	6	9	34	贴花3·34	19914		
2096	6	9	35	贴花3·35	19915		
2097	6	9	36	贴花3·36	19916		
2098	6	9	37	贴花3·37	19919		
2099	6	9	38	贴花3·38	19920		
2100	6	9	39	贴花3·39	19923		
2101	6	9	40	贴花3·40	19900		
2102	6	9	41	贴花3·41	19902		
2103	6	9	42	贴花3·42	19904		
2104	6	9	43	贴花3·43	19907		
2105	6	9	44	贴花3·44	19898		
2106	6	9	45	贴花3·45	19896		
2107	6	9	46	贴花3·46	19896		
2108	6	9	47	贴花3·47	19884		
2109	6	9	48	贴花3·48	19884		
2110	6	9	49	贴花3·49	19886		
2111	6	9	50	贴花3·50	19886		
2112	6	9	51	贴花3·51	19888		
2113	6	9	52	贴花3·52	19888		
2114	6	9	53	贴花3·53	19891		
2115	6	9	54	贴花3·54	19891		
2116	6	9	55	贴花3·55	19891		
2117	6	9	56	贴花3·56	19889		
2118	6	9	57	贴花3·57	19889		
2119	6	9	58	贴花3·58	19889		
2120	6	9	59	贴花3·59	19890		
2121	6	9	60	贴花3·60	19890		
2122	6	9	61	贴花3·61	19890		
2123	6	9	62	贴花3·62	19899		
2124	6	9	63	贴花3·63	19899		
2125	6	9	64	贴花3·64	19901		
2126	6	9	65	贴花3·65	19901		
2127	6	9	66	贴花3·66	19901		
2128	6	9	67	贴花3·67	19903		
2129	6	9	68	贴花3·68	19903		
2130	6	9	69	贴花3·69	19903		
2131	6	10	0	默认	19790		
2132	6	10	1	唇彩·1	20452		
2133	6	10	2	唇彩·2	20453		
2134	6	10	3	唇彩·3	20454		
2135	6	10	4	唇彩·4	20455		
2136	6	10	5	唇彩·5	20456		
2137	6	10	6	唇彩·6	20457		
2138	6	10	7	唇彩·7	20458		
2139	6	10	8	唇彩·8	20459		
2140	6	10	9	唇彩·9	20460		
2141	6	10	10	唇彩·10	20461		
2142	6	10	11	唇彩·11	20462		
2143	6	10	12	唇彩·12	20463		
2144	6	10	13	唇彩·13	20464		
2145	6	10	14	唇彩·14	20465		
2146	6	10	15	唇彩·15	20466		
2147	6	10	16	唇彩·16	20467		
2148	6	10	17	唇彩·17	20468		
2149	6	10	18	唇彩·18	20469		
2150	6	10	19	唇彩·19	20470		
2151	6	10	20	唇彩·20	20471		
2152	6	11	0	默认	19790		
2153	6	11	1	闪点·1	19934		
2154	6	11	2	闪点·2	19935		
2155	6	11	3	闪点·3	19936		
2156	6	11	4	闪点·4	19937		
2157	6	11	5	闪点·5	19938		
2158	6	11	6	闪点·6	19939		
2159	6	11	7	闪点·7	19940		
2160	6	11	8	闪点·8	19941		
2161	6	11	9	闪点·9	19942		
2162	6	11	10	闪点·10	19943		
2163	6	11	11	闪点·11	19944		
2164	6	11	12	闪点·12	19945		
2165	6	11	13	闪点·13	19946		
2166	6	11	14	闪点·14	19947		
2167	6	12	0	默认	19790		
2168	6	12	1	叠涂·1	20375		
2169	6	12	2	叠涂·2	20376		
2170	6	12	3	叠涂·3	20377		
2171	6	12	4	叠涂·4	20378		
2172	6	12	5	叠涂·5	20379		
2173	6	12	6	叠涂·6	20380		
2174	6	12	7	叠涂·7	20381		
2175	6	12	8	叠涂·8	20382		
2176	6	12	9	叠涂·9	20383		
2177	6	12	10	叠涂·10	20384		
2178	6	12	11	叠涂·11	20385		
2179	6	12	12	叠涂·12	20386		
2180	6	12	13	叠涂·13	20387		
2181	6	12	14	叠涂·14	20388		
2182	6	12	15	叠涂·15	20389		
2183	6	12	16	叠涂·16	20390		
2184	6	12	17	叠涂·17	20391		
2185	6	12	18	叠涂·18	20392		
2186	6	12	19	叠涂·19	20393		
2187	6	12	20	叠涂·20	20394		
2188	6	13	0	默认	19790		
2189	6	13	1	偏光·1	19814		
2190	6	13	2	偏光·2	19815		
2191	6	13	3	偏光·3	19816		
2192	6	13	4	偏光·4	19817		
2193	6	13	5	偏光·5	19818		
2194	6	13	6	偏光·6	19819		
2195	6	13	7	偏光·7	19820		
2196	6	13	8	偏光·8	19821		
2197	6	13	9	偏光·9	19822		
2198	6	13	10	偏光·10	19823		
2199	6	13	11	偏光·11	19824		
2200	6	13	12	偏光·12	19825		
2201	6	13	13	偏光·13	19826		
2202	6	13	14	偏光·14	19827		
2203	6	14	1	默认	19776	197;114;109;255	
2204	6	14	2	唇形·1	19776	197;114;109;255	
2205	6	14	3	唇形·2	19777	197;114;109;255	
2206	6	14	4	唇形·3	19778	197;114;109;255	
2207	6	14	5	唇形·4	19779	197;114;109;255	
2208	6	14	6	唇形·5	19780	197;114;109;255	
2209	6	14	7	唇形·6	19781	197;114;109;255	
2210	6	14	8	唇形·7	19782	197;114;109;255	
2211	6	14	9	唇形·8	19783	197;114;109;255	
2212	6	14	10	唇形·9	19784	197;114;109;255	
2213	6	14	11	唇形·10	19785	197;114;109;255	
2214	6	14	12	唇形·11	19786	197;114;109;255	
2215	6	14	13	唇形·12	19787	197;114;109;255	
2216	6	14	14	唇形·13	19788	197;114;109;255	
2217	6	14	15	唇形·14	19789	197;114;109;255	
2218	6	15	0	默认	19790		
2219	6	15	1	眼影·底·1	20671		
2220	6	15	2	眼影·底·2	20672		
2221	6	15	3	眼影·底·3	20673		
2222	6	15	4	眼影·底·4	20674		
2223	6	15	5	眼影·底·5	20675		
2224	6	15	6	眼影·底·6	20676		
2225	6	15	7	眼影·底·7	20677		
2226	6	15	8	眼影·底·8	20678		
2227	6	15	9	眼影·底·9	20679		
2228	6	15	10	眼影·底·10	20680		
2229	6	16	0	默认	19790		
2230	6	16	1	眼影·叠·1	20697		
2231	6	16	2	眼影·叠·2	20698		
2232	6	16	3	眼影·叠·3	20699		
2233	6	16	4	眼影·叠·4	20700		
2234	6	16	5	眼影·叠·5	20701		
2235	6	16	6	眼影·叠·6	20702		
2236	6	16	7	眼影·叠·7	20703		
2237	6	16	8	眼影·叠·8	20704		
2238	6	16	9	眼影·叠·9	20705		
2239	6	16	10	眼影·叠·10	20706		
2240	6	17	0	默认	19790		
2241	6	17	1	眼影·晕·1	20723		
2242	6	17	2	眼影·晕·2	20724		
2243	6	17	3	眼影·晕·3	20725		
2244	6	17	4	眼影·晕·4	20726		
2245	6	17	5	眼影·晕·5	20727		
2246	6	17	6	眼影·晕·6	20728		
2247	6	17	7	眼影·晕·7	20729		
2248	6	17	8	眼影·晕·8	20730		
2249	6	17	9	眼影·晕·9	20731		
2250	6	17	10	眼影·晕·10	20732		
2251	6	18	0	默认	19790		
2252	6	18	1	眼线·1	20749		
2253	6	18	2	眼线·2	20750		
2254	6	18	3	眼线·3	20751		
2255	6	18	4	眼线·4	20752		
2256	6	18	5	眼线·5	20753		
2257	6	18	6	眼线·6	20754		
2258	6	18	7	眼线·7	20755		
2259	6	18	8	眼线·8	20756		
2260	6	18	9	眼线·9	20757		
2261	6	18	10	眼线·10	20758		
2262	6	19	0	默认	19790		
2263	6	19	1	闪点·底·1	19948		
2264	6	19	2	闪点·底·2	19949		
2265	6	19	3	闪点·底·3	19950		
2266	6	19	4	闪点·底·4	19951		
2267	6	19	5	闪点·底·5	19952		
2268	6	19	6	闪点·底·6	19953		
2269	6	19	7	闪点·底·7	19954		
2270	6	20	0	默认	19790		
2271	6	20	1	闪点·叠·1	19948		
2272	6	20	2	闪点·叠·2	19949		
2273	6	20	3	闪点·叠·3	19950		
2274	6	20	4	闪点·叠·4	19951		
2275	6	20	5	闪点·叠·5	19952		
2276	6	20	6	闪点·叠·6	19953		
2277	6	20	7	闪点·叠·7	19954		
2278	6	21	0	默认	19790		
2279	6	21	1	闪点·晕·1	19948		
2280	6	21	2	闪点·晕·2	19949		
2281	6	21	3	闪点·晕·3	19950		
2282	6	21	4	闪点·晕·4	19951		
2283	6	21	5	闪点·晕·5	19952		
2284	6	21	6	闪点·晕·6	19953		
2285	6	21	7	闪点·晕·7	19954		
2286	6	22	0	默认	19790		
2287	6	22	1	闪点·眼线·1	19948		
2288	6	22	2	闪点·眼线·2	19949		
2289	6	22	3	闪点·眼线·3	19950		
2290	6	22	4	闪点·眼线·4	19951		
2291	6	22	5	闪点·眼线·5	19952		
2292	6	22	6	闪点·眼线·6	19953		
2293	6	22	7	闪点·眼线·7	19954		
2294	6	23	0	默认	19792		
2295	6	23	1	眼睫毛·1	19792		
2296	6	23	2	眼睫毛·2	19793		
2297	6	23	3	眼睫毛·3	19794		
2298	6	23	4	眼睫毛·4	19795		
2299	6	23	5	眼睫毛·5	19796		
2300	6	23	6	眼睫毛·6	19797		
2301	6	23	7	眼睫毛·7	19798		
2302	6	23	8	眼睫毛·8	19799		
2303	6	23	9	眼睫毛·9	19800		
2304	6	23	10	眼睫毛·10	19801		
2305	6	23	11	眼睫毛·11	19802		
2306	6	23	12	眼睫毛·12	19803		
2307	6	24	0	默认	20003		
2308	6	24	1	左眼白·1	20003		
2309	6	24	2	左眼白·2	20004		
2310	6	24	3	左眼白·3	20005		
2311	6	24	4	左眼白·4	20006		
2312	6	24	5	左眼白·5	20007		
2313	6	24	6	左眼白·6	20008		
2314	6	24	7	左眼白·7	20009		
2315	6	24	8	左眼白·8	20010		
2316	6	24	9	左眼白·9	20011		
2317	6	25	0	默认	20003		
2318	6	25	1	右眼白·1	20003		
2319	6	25	2	右眼白·2	20004		
2320	6	25	3	右眼白·3	20005		
2321	6	25	4	右眼白·4	20006		
2322	6	25	5	右眼白·5	20007		
2323	6	25	6	右眼白·6	20008		
2324	6	25	7	右眼白·7	20009		
2325	6	25	8	右眼白·8	20010		
2326	6	25	9	右眼白·9	20011		
2327	6	26	0	默认	20947		
2328	6	26	1	阴影·1	19992	220;181;164;255	
2329	6	26	2	阴影·2	19993	220;181;164;255	
2330	6	26	3	阴影·3	19994	220;181;164;255	
2331	6	26	4	阴影·4	19995	220;181;164;255	
2332	6	26	5	阴影·5	19996	220;181;164;255	
2333	6	26	6	阴影·6	19997	220;181;164;255	
2334	6	26	7	阴影·7	19998	220;181;164;255	
2335	6	26	8	阴影·8	19999	220;181;164;255	
2336	6	26	9	阴影·9	20000	220;181;164;255	
2337	6	26	10	阴影·10	20001	220;181;164;255	
2338	6	27	0	默认	21060		
2339	6	27	1	卧蚕·1	21061		
2340	6	27	2	卧蚕·2	21062		
2341	6	27	3	卧蚕·3	21063		
2342	6	27	4	卧蚕·4	21064		
2343	6	27	5	卧蚕·5	21065		
2344	6	27	6	卧蚕·6	21066		
2345	6	27	7	卧蚕·7	21067		
2346	6	27	8	卧蚕·8	21068		
2347	6	27	9	卧蚕·9	21069		
2348	6	27	10	卧蚕·10	21070		
2349	6	27	11	卧蚕·11	21071		
2350	6	27	12	卧蚕·12	21072		
2351	6	27	13	卧蚕·13	21073		
2352	6	27	14	卧蚕·14	21074		
2353	6	27	15	卧蚕·15	21075		
2354	6	27	16	卧蚕·16	21076		
2355	6	28	1	默认	20795	255;255;255;255	
2356	6	28	2	双眼皮·1	20795		
2357	6	28	3	双眼皮·2	20796		
2358	6	28	4	双眼皮·3	20797		
2359	6	28	5	双眼皮·4	20798		
2360	6	28	6	双眼皮·5	20799		
2361	6	28	7	双眼皮·6	20800		
2362	6	28	8	双眼皮·7	20801		
2363	6	28	9	双眼皮·8	20802		
2364	6	28	10	双眼皮·9	20803		
2365	6	28	11	双眼皮·10	20804		
2366	6	28	12	双眼皮·11	20805		
2367	6	28	13	双眼皮·12	20806		
2368	6	28	14	双眼皮·13	20807		
2369	6	28	15	双眼皮·14	20808		
2370	6	28	16	双眼皮·15	20809		
2371	6	28	17	双眼皮·16	20810		
2372	6	28	18	双眼皮·17	20811		
2373	6	28	19	双眼皮·18	20812		
